date,slot,load_forecast_kW,pv_forecast_kW,support_start_slot,support_end_slot,support_valid,support_defined
2025-05-01,97,6174.9311773349355,3895.814663207611,27,115,1,True
2025-05-01,98,6134.673678000894,3553.1445613557826,27,115,1,True
2025-05-01,99,6138.7154502967815,3292.295056874395,27,115,1,True
2025-05-01,100,6128.129366605603,2990.0079190849974,27,115,1,True
2025-05-01,101,6148.118311650095,2662.878982259994,27,115,1,True
2025-05-01,102,6170.835315083248,2333.4811777786063,27,115,1,True
2025-05-01,103,6100.338516255315,2023.905077778606,27,115,1,True
2025-05-01,104,6092.060175388073,1698.8102491370555,27,115,1,True
2025-05-01,105,6208.951794522618,1435.5707307187868,27,115,1,True
2025-05-01,106,5510.106119894855,1168.3570042060717,27,115,1,True
2025-05-01,107,4338.6203553981295,837.8707069895602,27,115,1,True
2025-05-01,108,4228.734389827959,579.0603069895601,27,115,1,True
2025-05-01,109,4404.617069039815,330.00510698956015,27,115,1,True
2025-05-01,110,4311.992445329933,109.13320698956016,27,115,1,True
2025-05-01,111,4276.128684046417,16.24908308011844,27,115,1,True
2025-05-01,112,4304.902737035244,24.15124457294795,27,115,1,True
2025-05-01,113,4349.6857350928085,4.479183080118439,27,115,1,True
2025-05-01,114,4395.3153203908605,5.048683080118439,27,115,1,True
2025-05-01,115,4372.972903497622,4.479183080118439,27,115,1,True
2025-05-01,116,4318.690833742609,0.0,27,115,1,True
2025-05-01,117,4321.569819299778,0.0,27,115,1,True
2025-05-01,118,4332.64917294178,0.0,27,115,1,True
2025-05-01,119,4343.828751509005,0.0,27,115,1,True
2025-05-01,120,4287.730268933686,0.0,27,115,1,True
2025-05-01,121,4320.654957711592,0.0,27,115,1,True
2025-05-01,122,4374.694463359268,0.0,27,115,1,True
2025-05-01,123,4369.359556223389,0.0,27,115,1,True
2025-05-01,124,4337.907195989814,0.0,27,115,1,True
2025-05-01,125,4294.0418138643545,0.0,27,115,1,True
2025-05-01,126,4362.8624762735335,0.0,27,115,1,True
2025-05-01,127,4405.788158377697,0.0,27,115,1,True
2025-05-01,128,4418.967531357612,0.0,27,115,1,True
2025-05-01,129,4588.9045402327265,0.0,27,115,1,True
2025-05-01,130,4081.2835185470203,0.0,27,115,1,True
2025-05-01,131,3204.494170937021,0.0,27,115,1,True
2025-05-01,132,3183.2841158533975,0.0,27,115,1,True
2025-05-01,133,3301.522696920877,0.0,27,115,1,True
2025-05-01,134,3178.767559181129,0.0,27,115,1,True
2025-05-01,135,3239.10828017574,0.0,27,115,1,True
2025-05-01,136,3301.4846216369774,0.0,27,115,1,True
2025-05-01,137,3330.1123951626396,0.0,27,115,1,True
2025-05-01,138,3339.053575716167,0.0,27,115,1,True
2025-05-01,139,3342.8938794109313,0.0,27,115,1,True
2025-05-01,140,3347.5714100438618,0.0,27,115,1,True
2025-05-01,141,3485.163049796983,0.0,27,115,1,True
2025-05-01,142,3099.6360230535174,0.0,27,115,1,True
2025-05-01,143,2393.0221631237832,0.0,27,115,1,True
2025-05-02,0,2387.27617953437,0.0,25,115,1,True
2025-05-02,1,2491.9073294620084,0.0,25,115,1,True
2025-05-02,2,2432.3178515793115,0.0,25,115,1,True
2025-05-02,3,2462.7339603231017,0.0,25,115,1,True
2025-05-02,4,2482.156056294196,0.0,25,115,1,True
2025-05-02,5,2504.470821314579,0.0,25,115,1,True
2025-05-02,6,2464.8592047468906,0.0,25,115,1,True
2025-05-02,7,2562.569049769275,0.0,25,115,1,True
2025-05-02,8,2603.9835125125496,0.0,25,115,1,True
2025-05-02,9,2556.001898092031,0.0,25,115,1,True
2025-05-02,10,2507.3514791190773,0.0,25,115,1,True
2025-05-02,11,2545.4320889063733,0.0,25,115,1,True
2025-05-02,12,2536.0523986041976,0.0,25,115,1,True
2025-05-02,13,2574.776285793368,0.0,25,115,1,True
2025-05-02,14,2652.997887703744,0.0,25,115,1,True
2025-05-02,15,2618.613040033775,0.0,25,115,1,True
2025-05-02,16,2589.59229209485,0.0,25,115,1,True
2025-05-02,17,2558.153488475387,0.0,25,115,1,True
2025-05-02,18,2562.0471923583514,0.0,25,115,1,True
2025-05-02,19,2623.273634929056,0.0,25,115,1,True
2025-05-02,20,2683.294259339291,0.0,25,115,1,True
2025-05-02,21,2693.269080267403,0.0,25,115,1,True
2025-05-02,22,2687.2370083680844,0.0,25,115,1,True
2025-05-02,23,2708.5230613971494,0.0,25,115,1,True
2025-05-02,24,2733.6953209545095,0.0,25,115,1,True
2025-05-02,25,2719.508169711209,2.268676077662145,25,115,1,True
2025-05-02,26,2707.697797007745,2.192476077662145,25,115,1,True
2025-05-02,27,2692.1613623855797,2.192476077662145,25,115,1,True
2025-05-02,28,2716.745339305827,3.2540760776621447,25,115,1,True
2025-05-02,29,2691.58620536649,2.192476077662145,25,115,1,True
2025-05-02,30,2682.2225822797723,2.192476077662145,25,115,1,True
2025-05-02,31,2713.1480464137435,21.447276077662146,25,115,1,True
2025-05-02,32,2721.0124136758677,127.23860035438294,25,115,1,True
2025-05-02,33,2722.798737358631,347.6317144843975,25,115,1,True
2025-05-02,34,2711.2606048447046,601.5473144843976,25,115,1,True
2025-05-02,35,2696.292047049056,851.8082144843976,25,115,1,True
2025-05-02,36,2644.161913123958,1171.214336352263,25,115,1,True
2025-05-02,37,2691.1736930874645,1451.4341769636535,25,115,1,True
2025-05-02,38,2745.692155445284,1755.349685171012,25,115,1,True
2025-05-02,39,2739.063491209846,2073.5599151408173,25,115,1,True
2025-05-02,40,2887.6231823882845,2379.1728674481305,25,115,1,True
2025-05-02,41,3123.1375080756447,2693.3517674481304,25,115,1,True
2025-05-02,42,3099.4232968482547,3031.163928190428,25,115,1,True
2025-05-02,43,3059.0666177738367,3351.966365845955,25,115,1,True
2025-05-02,44,3063.9516712424333,3670.7766595121534,25,115,1,True
2025-05-02,45,3049.0917777541013,3950.6019373839968,25,115,1,True
2025-05-02,46,3093.7216768948774,4209.565168621943,25,115,1,True
2025-05-02,47,3181.374049388689,4411.212349624007,25,115,1,True
2025-05-02,48,3113.3066251033883,4857.110311404593,25,115,1,True
2025-05-02,49,3113.40331712336,5166.067767581135,25,115,1,True
2025-05-02,50,3093.9498515061896,5405.955157959951,25,115,1,True
2025-05-02,51,3002.2582662149525,5636.497257959951,25,115,1,True
2025-05-02,52,3284.965686659336,5967.019557959951,25,115,1,True
2025-05-02,53,3776.5555053137596,6304.096566957929,25,115,1,True
2025-05-02,54,3821.7561339286726,6648.330968994899,25,115,1,True
2025-05-02,55,3786.8889339286725,6979.478451319226,25,115,1,True
2025-05-02,56,3840.4255053137595,7162.794956536718,25,115,1,True
2025-05-02,57,3703.6121808835887,7417.668656536718,25,115,1,True
2025-05-02,58,3636.2086614804657,7618.49121726404,25,115,1,True
2025-05-02,59,3722.144113274275,7891.682153276559,25,115,1,True
2025-05-02,60,3781.8613214964535,7931.413019731626,25,115,1,True
2025-05-02,61,3765.322177959858,8092.181807490428,25,115,1,True
2025-05-02,62,3664.180921750982,8157.424985361519,25,115,1,True
2025-05-02,63,3671.514522828545,7932.354788901558,25,115,1,True
2025-05-02,64,3625.0051218576164,8075.476888901559,25,115,1,True
2025-05-02,65,3655.0034073930788,8204.272969787271,25,115,1,True
2025-05-02,66,3623.049003777567,8183.474902829163,25,115,1,True
2025-05-02,67,3633.8578542737387,8492.759867017556,25,115,1,True
2025-05-02,68,3661.531512404131,8542.190662905445,25,115,1,True
2025-05-02,69,3633.571095043671,8648.548690202277,25,115,1,True
2025-05-02,70,3636.045523479449,8508.239650199272,25,115,1,True
2025-05-02,71,3638.105635870349,8483.409348548004,25,115,1,True
2025-05-02,72,3666.4406348432544,8560.218088836364,25,115,1,True
2025-05-02,73,3613.034947053694,8419.658859625932,25,115,1,True
2025-05-02,74,3458.0417368260582,8531.640317023035,25,115,1,True
2025-05-02,75,3459.107841343123,8515.317803052554,25,115,1,True
2025-05-02,76,3524.4645615188933,8454.726605536309,25,115,1,True
2025-05-02,77,3516.08497881692,8376.256730142828,25,115,1,True
2025-05-02,78,3544.837174170119,8392.040751826002,25,115,1,True
2025-05-02,79,3487.9711139940528,8275.645732247373,25,115,1,True
2025-05-02,80,3419.9547496178543,8087.126430861796,25,115,1,True
2025-05-02,81,3429.442987384838,7979.026697661939,25,115,1,True
2025-05-02,82,3482.5966561277723,7772.084665164679,25,115,1,True
2025-05-02,83,3506.6293075102794,7533.292465164679,25,115,1,True
2025-05-02,84,3500.16412999304,7447.237553867184,25,115,1,True
2025-05-02,85,3449.348257381309,7139.584854837585,25,115,1,True
2025-05-02,86,3426.608939852329,6958.978309962609,25,115,1,True
2025-05-02,87,3480.0547766661675,6873.953246013925,25,115,1,True
2025-05-02,88,3508.715795258674,6718.453363527376,25,115,1,True
2025-05-02,89,3395.2128253856854,6307.521037370372,25,115,1,True
2025-05-02,90,3414.5081216097806,5973.424337511029,25,115,1,True
2025-05-02,91,3413.5072622329362,5736.534572754675,25,115,1,True
2025-05-02,92,3438.7666461818358,5429.502250746153,25,115,1,True
2025-05-02,93,3466.287866490378,5177.1446727546745,25,115,1,True
2025-05-02,94,3454.2160085944206,4748.799172754675,25,115,1,True
2025-05-02,95,3404.302037590956,4428.301967581135,25,115,1,True
2025-05-02,96,3384.9749104946186,4081.414731075528,25,115,1,True
2025-05-02,97,3371.435980592638,3777.7795675811344,25,115,1,True
2025-05-02,98,3408.57257367904,3430.199852032885,25,115,1,True
2025-05-02,99,3492.537200357316,3198.5824147522694,25,115,1,True
2025-05-02,100,3157.7879758039,2957.305837179003,25,115,1,True
2025-05-02,101,2641.8627746300053,2598.06312630346,25,115,1,True
2025-05-02,102,2631.3129804687055,2301.653049914157,25,115,1,True
2025-05-02,103,2745.0743460063313,2042.2196717820227,25,115,1,True
2025-05-02,104,2747.972726719961,1691.0810113040295,25,115,1,True
2025-05-02,105,2773.896226719961,1390.6640526335889,25,115,1,True
2025-05-02,106,2774.3207451471003,1058.8225144843975,25,115,1,True
2025-05-02,107,2692.8616917706095,818.3207144843975,25,115,1,True
2025-05-02,108,2674.0599827589335,567.0014144843975,25,115,1,True
2025-05-02,109,2657.122155149818,323.6452470130166,25,115,1,True
2025-05-02,110,2682.1855983547666,118.95110035438292,25,115,1,True
2025-05-02,111,2708.665157705281,20.190276077662148,25,115,1,True
2025-05-02,112,2751.60106317343,2.192476077662145,25,115,1,True
2025-05-02,113,2749.7879795158065,2.192476077662145,25,115,1,True
2025-05-02,114,2704.267720496172,3.1858760776621446,25,115,1,True
2025-05-02,115,2708.6366946957455,2.192476077662145,25,115,1,True
2025-05-02,116,2775.420968322227,0.0,25,115,1,True
2025-05-02,117,2730.844465593869,0.0,25,115,1,True
2025-05-02,118,2707.6429581040634,0.0,25,115,1,True
2025-05-02,119,2753.0676421230046,0.0,25,115,1,True
2025-05-02,120,2675.834076787089,0.0,25,115,1,True
2025-05-02,121,2694.3170749105643,0.0,25,115,1,True
2025-05-02,122,2745.683049602835,0.0,25,115,1,True
2025-05-02,123,2739.5683955252166,0.0,25,115,1,True
2025-05-02,124,2702.619205794976,0.0,25,115,1,True
2025-05-02,125,2670.850365134996,0.0,25,115,1,True
2025-05-02,126,2701.9900153783997,0.0,25,115,1,True
2025-05-02,127,2690.79640165182,0.0,25,115,1,True
2025-05-02,128,2746.3465279663656,0.0,25,115,1,True
2025-05-02,129,2783.71249326428,0.0,25,115,1,True
2025-05-02,130,2618.698926451904,0.0,25,115,1,True
2025-05-02,131,2328.511431413708,0.0,25,115,1,True
2025-05-02,132,2313.0834130413796,0.0,25,115,1,True
2025-05-02,133,2348.650594663177,0.0,25,115,1,True
2025-05-02,134,2283.7565461545482,0.0,25,115,1,True
2025-05-02,135,2404.9662594258007,0.0,25,115,1,True
2025-05-02,136,2393.41072351444,0.0,25,115,1,True
2025-05-02,137,2402.6170559781517,0.0,25,115,1,True
2025-05-02,138,2406.860379965922,0.0,25,115,1,True
2025-05-02,139,2400.335770844764,0.0,25,115,1,True
2025-05-02,140,2410.866356890431,0.0,25,115,1,True
2025-05-02,141,2423.4072199323923,0.0,25,115,1,True
2025-05-02,142,2431.217089833529,0.0,25,115,1,True
2025-05-02,143,2393.0946265212597,0.0,25,115,1,True
2025-05-03,0,2512.8611928126074,0.0,25,117,1,True
2025-05-03,1,2529.8942117590814,0.0,25,117,1,True
2025-05-03,2,2564.7703251807325,0.0,25,117,1,True
2025-05-03,3,2535.17480421942,0.0,25,117,1,True
2025-05-03,4,2577.79399099065,0.0,25,117,1,True
2025-05-03,5,2586.121146649669,0.0,25,117,1,True
2025-05-03,6,2565.205882195079,0.0,25,117,1,True
2025-05-03,7,2563.527014078332,0.0,25,117,1,True
2025-05-03,8,2618.4365297737413,0.0,25,117,1,True
2025-05-03,9,2656.589809433046,0.0,25,117,1,True
2025-05-03,10,2643.9438200276227,0.0,25,117,1,True
2025-05-03,11,2614.1514075529026,0.0,25,117,1,True
2025-05-03,12,2646.5729917046983,0.0,25,117,1,True
2025-05-03,13,2631.1849458742913,0.0,25,117,1,True
2025-05-03,14,2634.6684782090806,0.0,25,117,1,True
2025-05-03,15,2668.3486915104017,0.0,25,117,1,True
2025-05-03,16,2661.0275718674043,0.0,25,117,1,True
2025-05-03,17,2653.7592202869196,0.0,25,117,1,True
2025-05-03,18,2676.5692582274696,0.0,25,117,1,True
2025-05-03,19,2658.874300506412,0.0,25,117,1,True
2025-05-03,20,2696.1936959892278,0.0,25,117,1,True
2025-05-03,21,2753.669304101593,0.0,25,117,1,True
2025-05-03,22,2724.5785082288335,0.0,25,117,1,True
2025-05-03,23,2657.5612534603283,0.0,25,117,1,True
2025-05-03,24,2638.966783488818,0.0,25,117,1,True
2025-05-03,25,2728.5383575146616,27.386653388986097,25,117,1,True
2025-05-03,26,2728.8441987848573,27.330953388986096,25,117,1,True
2025-05-03,27,2777.957373100482,27.330953388986096,25,117,1,True
2025-05-03,28,2722.205570968612,28.106853388986096,25,117,1,True
2025-05-03,29,2733.9072051692165,27.330953388986096,25,117,1,True
2025-05-03,30,2762.3868713960524,23.48930335122175,25,117,1,True
2025-05-03,31,2727.5958480804525,42.33705338898609,25,117,1,True
2025-05-03,32,2646.64792627504,140.6934533889861,25,117,1,True
2025-05-03,33,2777.3912501239543,354.39546577963694,25,117,1,True
2025-05-03,34,2772.1596718873243,581.0287874840901,25,117,1,True
2025-05-03,35,2742.5677220765538,849.565930392658,25,117,1,True
2025-05-03,36,2764.784197010995,1137.5350185535096,25,117,1,True
2025-05-03,37,2804.0264040575457,1472.3015419878077,25,117,1,True
2025-05-03,38,2761.864808599449,1781.1468175709515,25,117,1,True
2025-05-03,39,2629.8478513331097,2052.05003213941,25,117,1,True
2025-05-03,40,2832.8231618490217,2318.83453213941,25,117,1,True
2025-05-03,41,3228.551204840541,2630.245843332099,25,117,1,True
2025-05-03,42,3302.1795066852865,2979.9206433320987,25,117,1,True
2025-05-03,43,3274.0326533751254,3301.3721973182205,25,117,1,True
2025-05-03,44,3271.187267189731,3601.9356006857206,25,117,1,True
2025-05-03,45,3170.2699682697134,3885.0167919018018,25,117,1,True
2025-05-03,46,3102.6964622144687,4143.8303401241565,25,117,1,True
2025-05-03,47,3208.708799649428,4473.881441493073,25,117,1,True
2025-05-03,48,3200.8697703120183,4746.212563197527,25,117,1,True
2025-05-03,49,3228.998466603034,5029.5660589897525,25,117,1,True
2025-05-03,50,3226.9589917574012,5277.164258989753,25,117,1,True
2025-05-03,51,3117.974690863161,5591.433600042452,25,117,1,True
2025-05-03,52,3434.4778943059864,5882.740030115646,25,117,1,True
2025-05-03,53,3933.7992727308456,6298.481765265274,25,117,1,True
2025-05-03,54,3886.379206483453,6593.666509194312,25,117,1,True
2025-05-03,55,3813.9516602728218,6972.249609194312,25,117,1,True
2025-05-03,56,3897.789589665349,7230.593438755298,25,117,1,True
2025-05-03,57,3819.504314917315,7316.141651719783,25,117,1,True
2025-05-03,58,3748.401545740485,7848.88742402922,25,117,1,True
2025-05-03,59,3786.2362558848736,8025.141971201098,25,117,1,True
2025-05-03,60,3821.704073939396,8201.73921923009,25,117,1,True
2025-05-03,61,3774.3839379057877,8348.742746765929,25,117,1,True
2025-05-03,62,3739.3400602567203,8353.34484676593,25,117,1,True
2025-05-03,63,3770.352802894479,8257.238921014954,25,117,1,True
2025-05-03,64,3754.9475654275734,8440.505421014954,25,117,1,True
2025-05-03,65,3705.176048396392,8733.884830164687,25,117,1,True
2025-05-03,66,3712.355774086149,8759.635341366193,25,117,1,True
2025-05-03,67,3717.1223959539857,8712.01995152662,25,117,1,True
2025-05-03,68,3742.6524933460887,8633.776056627825,25,117,1,True
2025-05-03,69,3763.171065237391,8724.293086293404,25,117,1,True
2025-05-03,70,3711.3230505837537,8776.4875750919,25,117,1,True
2025-05-03,71,3693.9953257970956,8678.038239537509,25,117,1,True
2025-05-03,72,3742.644021824748,8697.77483953751,25,117,1,True
2025-05-03,73,3749.346761773365,8731.007158020007,25,117,1,True
2025-05-03,74,3746.101940276457,8718.681958020006,25,117,1,True
2025-05-03,75,3692.0559934334105,8407.755340179616,25,117,1,True
2025-05-03,76,3636.8825849397977,8156.336705412832,25,117,1,True
2025-05-03,77,3635.698928022682,8124.245105412832,25,117,1,True
2025-05-03,78,3677.8335627039314,8035.128302864185,25,117,1,True
2025-05-03,79,3709.1913119832643,8090.600914065688,25,117,1,True
2025-05-03,80,3683.3276210326235,8152.123400090359,25,117,1,True
2025-05-03,81,3676.7281652013544,8081.67856979996,25,117,1,True
2025-05-03,82,3654.560481163472,8067.976245918106,25,117,1,True
2025-05-03,83,3545.551633604448,7620.53712073922,25,117,1,True
2025-05-03,84,3620.897958073485,7252.927615215346,25,117,1,True
2025-05-03,85,3634.688605758763,7073.389548273592,25,117,1,True
2025-05-03,86,3616.082382263754,6713.850348273591,25,117,1,True
2025-05-03,87,3596.7531596517265,6701.957798144977,25,117,1,True
2025-05-03,88,3596.3929676048047,6494.294518468952,25,117,1,True
2025-05-03,89,3585.9173882561076,6060.008039229168,25,117,1,True
2025-05-03,90,3522.516209471683,5726.673408938769,25,117,1,True
2025-05-03,91,3545.8504769048745,5584.528639229167,25,117,1,True
2025-05-03,92,3607.922155684936,5173.988314050281,25,117,1,True
2025-05-03,93,3662.7765447481756,4884.762834971613,25,117,1,True
2025-05-03,94,3637.5105391071,4550.353239669771,25,117,1,True
2025-05-03,95,3512.0038138965533,4205.449571745124,25,117,1,True
2025-05-03,96,3363.485539579602,3912.440771745123,25,117,1,True
2025-05-03,97,3339.335796852132,3527.539671745123,25,117,1,True
2025-05-03,98,3471.098065227346,3190.7176748299094,25,117,1,True
2025-05-03,99,3599.2709811818895,2992.150844756716,25,117,1,True
2025-05-03,100,3240.6642848189495,2730.0319748299094,25,117,1,True
2025-05-03,101,2721.1920676501322,2437.3610060365418,25,117,1,True
2025-05-03,102,2702.040081990678,2126.57133677197,25,117,1,True
2025-05-03,103,2795.725645196649,1814.92243677197,25,117,1,True
2025-05-03,104,2827.0078617469226,1525.8209326862086,25,117,1,True
2025-05-03,105,2901.9805886998492,1277.5198503859513,25,117,1,True
2025-05-03,106,2904.008211523143,1010.1240125692682,25,117,1,True
2025-05-03,107,2748.106336733317,792.1316466203676,25,117,1,True
2025-05-03,108,2704.795611378876,530.7587615629881,25,117,1,True
2025-05-03,109,2763.34196558806,307.18668517672023,25,117,1,True
2025-05-03,110,2780.1074750480193,138.32753280153943,25,117,1,True
2025-05-03,111,2849.705114516921,39.38583280153943,25,117,1,True
2025-05-03,112,2831.6278375523575,13.32338276377508,25,117,1,True
2025-05-03,113,2828.7847298668366,17.16503280153943,25,117,1,True
2025-05-03,114,2785.6657623598417,18.438232801539428,25,117,1,True
2025-05-03,115,2769.7424890000057,17.16503280153943,25,117,1,True
2025-05-03,116,2832.107093626869,17.16503280153943,25,117,1,True
2025-05-03,117,2861.471237352191,17.25643280153943,25,117,1,True
2025-05-03,118,2833.3464285538375,0.0,25,117,1,True
2025-05-03,119,2762.595047276747,0.0,25,117,1,True
2025-05-03,120,2836.2757206494066,0.0,25,117,1,True
2025-05-03,121,2865.641120247446,0.0,25,117,1,True
2025-05-03,122,2843.201730469569,0.0,25,117,1,True
2025-05-03,123,2854.071860916435,0.0,25,117,1,True
2025-05-03,124,2868.3954478491123,0.0,25,117,1,True
2025-05-03,125,2786.178137995406,0.0,25,117,1,True
2025-05-03,126,2819.706969388082,0.0,25,117,1,True
2025-05-03,127,2793.7620355048975,0.0,25,117,1,True
2025-05-03,128,2839.937262504799,0.0,25,117,1,True
2025-05-03,129,2885.1611981052765,0.0,25,117,1,True
2025-05-03,130,2763.562453281165,0.0,25,117,1,True
2025-05-03,131,2513.438261698536,0.0,25,117,1,True
2025-05-03,132,2405.284534782425,0.0,25,117,1,True
2025-05-03,133,2436.7464920462803,0.0,25,117,1,True
2025-05-03,134,2488.424082190611,0.0,25,117,1,True
2025-05-03,135,2531.7427469470426,0.0,25,117,1,True
2025-05-03,136,2580.4754663048157,0.0,25,117,1,True
2025-05-03,137,2522.570320089231,0.0,25,117,1,True
2025-05-03,138,2505.065026822871,0.0,25,117,1,True
2025-05-03,139,2502.0144456612766,0.0,25,117,1,True
2025-05-03,140,2471.147033629334,0.0,25,117,1,True
2025-05-03,141,2454.2161873352416,0.0,25,117,1,True
2025-05-03,142,2801.432872780878,0.0,25,117,1,True
2025-05-03,143,3388.6504683058497,0.0,25,117,1,True
2025-05-04,0,3421.2973853167746,0.0,25,117,1,True
2025-05-04,1,3339.65928727851,0.0,25,117,1,True
2025-05-04,2,3515.574628675362,0.0,25,117,1,True
2025-05-04,3,3619.2695594515853,0.0,25,117,1,True
2025-05-04,4,3502.8877467321386,0.0,25,117,1,True
2025-05-04,5,3414.633140515061,0.0,25,117,1,True
2025-05-04,6,3478.588458332599,0.0,25,117,1,True
2025-05-04,7,3509.397597415288,0.0,25,117,1,True
2025-05-04,8,3393.261910620536,0.0,25,117,1,True
2025-05-04,9,3453.5023989637107,0.0,25,117,1,True
2025-05-04,10,3466.6034522061095,0.0,25,117,1,True
2025-05-04,11,3405.8150028255477,0.0,25,117,1,True
2025-05-04,12,3467.304453068421,0.0,25,117,1,True
2025-05-04,13,3566.0141183789624,0.0,25,117,1,True
2025-05-04,14,3575.0830026556437,0.0,25,117,1,True
2025-05-04,15,3532.9871351103857,0.0,25,117,1,True
2025-05-04,16,3579.992042550694,0.0,25,117,1,True
2025-05-04,17,3546.3205694834733,0.0,25,117,1,True
2025-05-04,18,3524.911369252102,0.0,25,117,1,True
2025-05-04,19,3546.763947008173,0.0,25,117,1,True
2025-05-04,20,3582.271005496809,0.0,25,117,1,True
2025-05-04,21,3767.781656142165,0.0,25,117,1,True
2025-05-04,22,3831.391756142165,0.0,25,117,1,True
2025-05-04,23,3675.390891389953,0.0,25,117,1,True
2025-05-04,24,3608.920421055504,0.0,25,117,1,True
2025-05-04,25,3603.9149692371125,18.59137681102738,25,117,1,True
2025-05-04,26,3657.5430026556432,18.48917681102738,25,117,1,True
2025-05-04,27,3609.0516100406126,18.48917681102738,25,117,1,True
2025-05-04,28,3622.923684311101,19.91287681102738,25,117,1,True
2025-05-04,29,3693.924402343798,18.48917681102738,25,117,1,True
2025-05-04,30,3648.0193050369276,18.48917681102738,25,117,1,True
2025-05-04,31,3613.4344642926576,43.36557681102738,25,117,1,True
2025-05-04,32,3581.415813521336,155.68772984766252,25,117,1,True
2025-05-04,33,3419.4514797959423,365.6781392388426,25,117,1,True
2025-05-04,34,3956.178596820548,600.5296392388426,25,117,1,True
2025-05-04,35,4856.01751630774,863.9525392388426,25,117,1,True
2025-05-04,36,4852.29347640418,1170.0562392388426,25,117,1,True
2025-05-04,37,4761.682471019218,1469.6609392388427,25,117,1,True
2025-05-04,38,4850.4246763647825,1770.2225113896243,25,117,1,True
2025-05-04,39,4702.245603217796,2080.6130288075983,25,117,1,True
2025-05-04,40,4557.782552820678,2362.675228807598,25,117,1,True
2025-05-04,41,4706.671619815156,2601.481328807598,25,117,1,True
2025-05-04,42,4858.624561676021,2992.0492680296497,25,117,1,True
2025-05-04,43,4882.930473836718,3286.2291435124835,25,117,1,True
2025-05-04,44,4813.475556072834,3640.0625403903664,25,117,1,True
2025-05-04,45,4689.123853556503,3817.9871225717975,25,117,1,True
2025-05-04,46,5442.875236447964,4148.317422571798,25,117,1,True
2025-05-04,47,6614.875636239195,4520.774170562239,25,117,1,True
2025-05-04,48,6802.987105765465,4822.347765379087,25,117,1,True
2025-05-04,49,6658.625465464799,5085.037087992854,25,117,1,True
2025-05-04,50,6547.346093536603,5316.847089811581,25,117,1,True
2025-05-04,51,6505.94252961093,5620.378331083329,25,117,1,True
2025-05-04,52,6534.720724427736,5849.817331083329,25,117,1,True
2025-05-04,53,6576.736004180729,6253.028331083328,25,117,1,True
2025-05-04,54,6567.316448849499,6536.861143011084,25,117,1,True
2025-05-04,55,6460.344824308647,6798.759981895693,25,117,1,True
2025-05-04,56,6429.200659318643,6986.154850503769,25,117,1,True
2025-05-04,57,6477.925550336037,7189.118324312041,25,117,1,True
2025-05-04,58,6509.812906218119,7465.158920683589,25,117,1,True
2025-05-04,59,6486.181356270574,7726.595720683588,25,117,1,True
2025-05-04,60,6433.334135486562,7795.383080966271,25,117,1,True
2025-05-04,61,6436.623850699512,7833.15568110215,25,117,1,True
2025-05-04,62,6403.2571611601115,7999.98598680995,25,117,1,True
2025-05-04,63,6457.709308960491,7890.388910066871,25,117,1,True
2025-05-04,64,6395.000593895825,7740.265706176257,25,117,1,True
2025-05-04,65,6250.916365480023,8040.587694544141,25,117,1,True
2025-05-04,66,6272.83606288048,8130.619072934736,25,117,1,True
2025-05-04,67,6294.409977777138,8094.783247922546,25,117,1,True
2025-05-04,68,6333.814566126954,8046.998158364659,25,117,1,True
2025-05-04,69,6434.9780794939725,8106.358834851917,25,117,1,True
2025-05-04,70,6271.0954369034425,8243.231689596489,25,117,1,True
2025-05-04,71,5952.547211289517,8463.77227829832,25,117,1,True
2025-05-04,72,5956.953824099946,8563.68877829832,25,117,1,True
2025-05-04,73,5958.058577787332,8479.77717829832,25,117,1,True
2025-05-04,74,5900.2378260114765,8405.070763742484,25,117,1,True
2025-05-04,75,5869.471226321029,8436.692493228778,25,117,1,True
2025-05-04,76,6089.154250292396,8368.08403047111,25,117,1,True
2025-05-04,77,6360.904447036472,8199.14903047111,25,117,1,True
2025-05-04,78,6364.813599862234,8164.136503993469,25,117,1,True
2025-05-04,79,6291.219788772534,8032.262203993469,25,117,1,True
2025-05-04,80,6213.743714855916,7765.309151251228,25,117,1,True
2025-05-04,81,6276.275017515039,7781.438854883519,25,117,1,True
2025-05-04,82,6268.135008866482,7732.595631016099,25,117,1,True
2025-05-04,83,6206.93126244964,7542.423728753964,25,117,1,True
2025-05-04,84,6216.061557482087,7255.359827424136,25,117,1,True
2025-05-04,85,6224.512019548221,6978.538138722304,25,117,1,True
2025-05-04,86,6247.105983888819,6724.038924452366,25,117,1,True
2025-05-04,87,6313.467564004704,6577.396350361351,25,117,1,True
2025-05-04,88,6352.150366864576,6358.620205564958,25,117,1,True
2025-05-04,89,6296.437448099208,6016.75787639077,25,117,1,True
2025-05-04,90,6258.302063412849,5711.27487639077,25,117,1,True
2025-05-04,91,6242.009203913618,5420.426362255724,25,117,1,True
2025-05-04,92,6237.714483609289,5186.004801071667,25,117,1,True
2025-05-04,93,6218.535401737765,4891.586662255723,25,117,1,True
2025-05-04,94,6235.553793940121,4616.653980074293,25,117,1,True
2025-05-04,95,6259.824644912029,4290.160062255724,25,117,1,True
2025-05-04,96,6229.4944313516735,3944.149362255724,25,117,1,True
2025-05-04,97,6227.57713615898,3621.681143011084,25,117,1,True
2025-05-04,98,6242.744256034054,3371.1134256951605,25,117,1,True
