v,month,a_pv_n,a_pv_mae,a_pv_rmse,a_pv_bias,a_net_n,a_net_mae,a_net_rmse,a_net_bias,b_pv_n,b_pv_mae,b_pv_rmse,b_pv_bias,b_net_n,b_net_mae,b_net_rmse,b_net_bias,a_coverage,a_mean_shortfall_kWh,a_mean_surplus_kWh,a_mean_rho_kWh,a_rho_p10_kWh,a_rho_p90_kWh,b_coverage,b_mean_shortfall_kWh,b_mean_surplus_kWh,b_mean_rho_kWh,b_rho_p10_kWh,b_rho_p90_kWh,delta_pv_mae_kW,delta_pv_rmse_kW,delta_pv_bias_kW,delta_net_mae_kWh,delta_net_bias_kWh,delta_shortfall_kWh,delta_surplus_kWh,group_type,clock,boundary,is_generation,publication_hour
0,2025-12,4464,125.38736278001794,264.8288443700017,0.6444956541218633,4464,37.8506934049592,55.81686333301995,7.890119926182064,4464,120.89946124371961,265.0591331982772,8.857326879120265,4464,37.27644898281282,55.74254794530782,9.258925130348466,0.8100358422939068,5.623657823641471,44.843315526955486,47.10977762949609,19.122677164489687,92.55796828453927,0.8109318996415771,5.65741038899642,45.60323862888516,49.204753370237206,19.420730975232118,99.64763045537757,-4.487901536298324,0.2302888282754907,8.212831224998402,-0.5742444221463785,1.368805204166402,0.033752565354948416,0.7599231019296724,month,,,,0
1,2025-02,3052,162.4225792758847,258.2075313095962,-7.883522509829623,3052,34.81276412066138,48.737143383570555,-6.543326531120973,3052,127.58851140177403,222.72829729247806,13.068494656899446,3052,30.861548980413883,43.04061817246571,-3.0513236699994635,0.7637614678899083,5.000528658809012,34.44498620943117,22.90113101950119,0.5094375000000291,44.746154166666656,0.7735910878112713,5.011540498270638,34.176292322375446,26.113428154105346,12.387347936290622,46.6469777358082,-34.83406787411066,-35.47923401711816,20.95201716672907,-3.951215140247495,3.49200286112151,0.011011839461626316,-0.2686938870557256,month,,,,6
1,2025-03,3379,181.58666402288642,291.30053521722436,31.39439032258064,3379,37.72182096700466,52.00852662081325,8.179767274661568,3379,160.49213622813878,279.47498622050074,13.847981641863608,3379,36.257481161764375,51.33926061046608,5.255365827875397,0.7555489789878662,6.966346166904821,37.162972796620274,38.376393904377025,17.068435927666656,67.4655506444742,0.7667949097366085,6.306801890714669,39.96012093956667,38.90868487672739,15.306303584792545,81.1192548541488,-21.09452779474765,-11.825548996723626,-17.546408680717033,-1.4643398052402858,-2.924401446786171,-0.659544276190152,2.797148142946398,month,,,,6
1,2025-04,3270,176.3825389551478,270.7040839878176,-4.964466116207974,3270,37.18793447243268,49.98845959737769,4.133153290276897,3270,161.16607504095677,263.422764333706,-6.156424849279172,3270,34.483493757530724,48.276490502275465,3.9344935014316977,0.8024464831804281,4.674616008941257,43.145901595942895,42.60443887727854,16.20249082279463,76.632017185485,0.7889908256880734,5.326828524207743,41.43000196324229,40.03766694046625,15.67280858029926,78.38879163894428,-15.216463914191024,-7.2813196541115985,-1.191958733071198,-2.7044407149019563,-0.19865978884519908,0.6522125152664859,-1.715899632700605,month,,,,6
1,2025-05,3379,198.79009888527182,314.6123098085793,-79.53895963302752,3379,45.39474661501542,60.10220374099042,-6.595810188644595,3379,167.91321191039896,276.7495761204048,-48.82400390542425,3379,41.40257350112413,54.44462278775857,-1.4766509007107165,0.8132583604616751,5.52291845484298,56.33702944637116,44.21830080288358,20.12201978334829,67.1755733847467,0.7978691920686594,6.184795327744743,54.013719299947304,46.35227307149185,24.747991094588883,73.13575683598594,-30.87688697487286,-37.8627336881745,30.714955727603268,-3.9921731138912904,5.119159287933879,0.6618768729017628,-2.3233101464238572,month,,,,6
1,2025-06,3270,175.58257296636083,282.90127568159704,-20.724800458715606,3270,43.07187302243049,57.06733566426352,-0.9374075217806401,3270,173.73500823449103,290.5756295301194,36.92293526740207,3270,44.15562490809578,59.71962119257278,8.670548432572303,0.7807339449541284,7.885796448605866,49.04595672691418,40.22275275652767,23.3090965773278,57.73377791119185,0.7740061162079511,8.40428181981649,50.662542627402516,50.92880924015834,23.322815896213342,89.92356056997792,-1.8475647318697952,7.674353848522344,57.64773572611767,1.0837518856652935,9.607955954352944,0.5184853712106232,1.6165859004883387,month,,,,6
1,2025-07,3379,179.84340327513073,305.46016980455477,-21.273117372003565,3379,49.31614664808335,66.76432251192911,-1.8844953699614502,3379,169.91352676281372,299.5280262340482,4.161003200087385,3379,48.44319687920365,66.32618877171191,2.354524725387042,0.789878662326132,8.475717867072422,57.17001104874688,46.809797811713004,25.048962830142187,72.495223224715,0.7934300088783663,8.114892558471661,59.13820264064511,53.37783480756048,28.440037678430656,90.65081281492796,-9.929876512317009,-5.932143570506582,25.43412057209095,-0.8729497688796997,4.239020095348492,-0.3608253086007611,1.9681915918982327,month,,,,6
1,2025-08,3379,206.16286022985105,319.47482339194784,-24.26501177863273,3379,47.27679221206959,64.07438919056153,-15.810091685107176,3379,176.21667059041138,296.32445767913345,0.07088030429543263,3379,43.93882686621298,59.76979489459433,-11.754109671285814,0.7866232613199171,6.800658471693182,51.86610874188081,29.25535858508045,-0.07067200405572294,61.364161220241044,0.789286771234093,7.049079632357446,52.43228395213912,33.629094648495865,9.369366916114359,65.21795386302836,-29.946189639439666,-23.15036571281439,24.33589208292816,-3.3379653458566096,4.055982013821362,0.24842116066426456,0.5661752102583151,month,,,,6
1,2025-09,3270,201.06790790519878,324.52598723842596,-25.39570795107035,3270,55.510396211658815,73.48169976490347,-16.922893291653512,3270,174.12324599069828,303.26191601269437,-3.210267596202858,3270,50.511097548126415,68.42959980044301,-13.225319899175595,0.7694189602446483,7.709763001057944,55.3313879266262,30.69873163391475,1.6637419937487725,62.214618003733904,0.7712538226299694,7.76667990746931,56.41268191378142,35.420682107136514,8.634487180848396,71.14289526175924,-26.9446619145005,-21.264071225731584,22.18544035486749,-4.9992986635324,3.697573392477917,0.0569169064113666,1.0812939871552203,month,,,,6
1,2025-10,3379,191.34277799151621,310.82342272049954,31.078728410772417,3379,41.72993677428732,57.128137907332416,9.466687551789681,3379,162.02401476900394,294.060149872669,38.705197558361164,3379,38.315723528508656,55.27150443768206,10.737765743054473,0.7582124889020421,6.183645650045125,39.02610596427147,42.309147866016026,7.879411088310462,80.52442922795797,0.7798165137614679,5.872749673307288,41.9919066349874,46.856922704734586,16.833182646289742,101.08624547755448,-29.318763222512274,-16.763272847830535,7.626469147588747,-3.4142132457786616,1.2710781912647917,-0.31089597673783675,2.965800670715929,month,,,,6
1,2025-11,3270,154.20805095310905,251.4083374900419,-30.889465810397553,3270,34.77459856835279,47.174858740279895,0.2466687521658151,3270,122.9875651426205,231.4835995559155,-33.33687405535532,3270,31.195975204916547,44.168236127491326,-0.16123262199381325,0.8336391437308869,2.9923850479367338,45.12646858741642,42.38075229164551,18.804389545391416,72.7409148242429,0.8327217125382264,3.223255626102003,43.93450577065385,40.55001752255803,20.90599081600915,76.60025265823666,-31.220485810488555,-19.924737934126398,-2.4474082449577637,-3.5786233634362468,-0.40790137415962835,0.23087057816526935,-1.1919628167625689,month,,,,6
1,2025-12,3379,111.8848407566341,201.04355744240013,-15.8699548978988,3379,33.900573021728164,47.34429218858096,4.185572407975784,3379,92.4332416156689,183.72979878242063,22.304319707242914,3379,33.175130792794654,46.501394549366296,10.547951508832737,0.7949097366084641,5.52289358877273,36.95601365273474,35.61869247193779,16.75695445618055,63.93453272278657,0.7875110979579757,6.195981571380083,36.48330879921004,40.8352787366627,18.84446391502263,69.88562296347725,-19.4515991409652,-17.3137586599795,38.17427460514172,-0.7254422289335096,6.362379100856953,0.6730879826073535,-0.4727048535246965,month,,,,6
2,2025-02,2044,82.50921985485972,147.28446454915937,-37.602271037181985,2044,26.901752826973205,36.26455621438668,-9.51375062437846,2044,60.38197018771549,118.24587596990442,9.754270072686614,2044,23.53630326061748,31.0849218607536,-1.6209937727336945,0.776908023483366,3.835765691026551,26.956694469670214,13.607178154265199,-4.817550963217059,27.68369833333331,0.7803326810176126,3.798092907205205,26.975130191215435,21.556043511276535,11.176850000000059,34.08921395833778,-22.127249667144234,-29.03858857925495,47.3565411098686,-3.365449566355725,7.892756851644766,-0.03767278382134576,0.01843572154522022,month,,,,12
2,2025-03,2263,92.13261105464723,166.75816045623714,-44.195915863897476,2263,24.85102796150154,33.164864665405815,-0.9435636815834036,2263,78.62048697393894,148.84187809405378,-7.146039356732526,2263,24.04755764807236,32.14894718750229,5.23141573627742,0.7839151568714097,4.033633169069753,27.335713689655346,22.358516839002192,4.355041327641004,37.47992798373789,0.7843570481661511,3.9915851706205276,27.691888522649936,28.931719088306828,17.32408116510544,45.00746881470121,-13.51212408070829,-17.916282362183352,37.04987650716495,-0.8034703134291803,6.174979417860824,-0.04204799844922524,0.35617483299458996,month,,,,12
2,2025-04,2190,109.17863426179605,190.8263052197805,-51.53424004566214,2190,26.964206735600154,37.51541586645452,-5.528778772252891,2190,92.17415390601217,171.22479432839106,-2.2653169602087635,2190,25.60711545508755,36.03372574991136,2.6827084086560045,0.8004566210045662,3.6642444221411528,30.878098703464417,21.68507550907037,5.2599847731297755,38.88247695652338,0.7972602739726027,3.8186938169746845,30.768390088504738,29.632404680186056,15.202067459058975,49.58660981072052,-17.004480355783883,-19.601510891389438,49.26892308545337,-1.3570912805126056,8.211487180908895,0.1544493948335317,-0.1097086149596791,month,,,,12
2,2025-05,2263,109.37704485933126,194.33475828393048,-68.70219748121963,2263,37.386451775829904,47.653240658320115,-2.63793557185601,2263,89.8989605882941,164.55403870247696,-12.712628405719322,2263,35.19527060390055,44.298533347568345,6.693659274060707,0.7635881573133009,6.597393447237002,41.38706609426933,32.151737075176314,9.340019561071282,54.65748611148416,0.760936809544852,6.787880989166501,40.84689965942097,40.75267794431518,23.346357938667712,58.12587529612648,-19.47808427103716,-29.780719581453525,55.989569075500306,-2.191181171929351,9.331594845916717,0.19048754192949868,-0.5401664348483592,month,,,,12
2,2025-06,2190,109.15940939117198,192.64542393822765,-52.54292433789954,2190,39.218546540619336,49.89051951426097,-3.3540825119329973,2190,101.14550730702327,183.6357780646434,12.154341500597972,2190,39.14597376739676,50.35350050997235,7.428795127816588,0.7908675799086758,6.475438920058188,47.33097535439906,37.501453922407876,17.92433830171892,53.72193664420581,0.7885844748858447,6.636513451071314,47.624338292347915,48.416619969093176,31.781804021175958,71.16415335878003,-8.013902084148711,-9.009645873584248,64.69726583849751,-0.07257277322257494,10.782877639749586,0.16107453101312608,0.2933629379488565,month,,,,12
2,2025-07,2263,106.09386317572543,193.32955553331522,-57.939665665046405,2263,42.11063247334681,55.532255798485494,-8.414486757385227,2263,93.88877300017887,178.16548132717782,-3.6452967734044632,2263,41.409431629894996,54.510520543838794,0.6345747245550972,0.8060097216084843,6.639355316150636,50.33443487523283,35.28059280169697,20.28079179891862,51.12634673577065,0.8099867432611577,6.511258905059525,51.22107845962328,45.34439427911884,27.40057009962402,72.2444708072976,-12.205090175546559,-15.1640742061374,54.294368891641945,-0.7012008434518151,9.049061481940324,-0.1280964110911107,0.8866435843904483,month,,,,12
2,2025-08,2263,116.31024751067902,193.10428105286886,-59.63368789217853,2263,38.78536755598946,50.04392170389635,-22.36908372079703,2263,87.98430083801529,163.28580534425606,-0.6338919081286989,2263,34.220958956169476,44.2267626617708,-12.535784390122062,0.8033583738400354,4.557308578664285,41.49625359876749,14.569861299306178,-3.41295639644477,31.94325428320809,0.8024745912505523,4.701587574984988,41.37293325069802,24.13556128559097,6.642450741174343,45.62468510612158,-28.325946672663733,-29.818475708612795,58.99979598404983,-4.564408599819984,9.833299330674967,0.1442789963207023,-0.12332034806946979,month,,,,12
2,2025-09,2190,94.93009897260275,178.31867579931955,-57.02263876712328,2190,47.90701909333628,62.51781025882414,-29.553482964874622,2190,77.50463084814635,156.71611677665229,6.205755080588165,2190,43.71188967960878,57.450047555921984,-19.015417323589382,0.7662100456621005,6.605308987500483,46.106253017979085,9.947461065603981,-10.514807037837272,29.61621353296016,0.7675799086757991,6.622276575035692,46.08248030915359,20.444786410528508,6.2134441793331145,35.87951084077406,-17.4254681244564,-21.602559022667265,63.228393847711445,-4.1951294137275,10.53806564128524,0.016967587535209105,-0.02377270882549709,month,,,,12
2,2025-10,2263,97.39017144645752,178.84451081184073,-38.632563013698636,2263,28.548008478406345,37.87053470203733,-3.0824876410034157,2263,76.76768243995015,158.31774783049477,12.633573909606927,2263,27.53548582056942,37.191131572971976,5.461868512880844,0.7525408749447636,4.608048382213616,29.231547284275308,21.541011261058276,1.240530992909271,38.865832181705855,0.7724259832081308,4.302039895426698,30.442850308052048,31.60267892550619,14.80221480577518,53.37238536460268,-20.622489006507365,-20.526762981345968,51.26613692330557,-1.012522657836925,8.54435615388426,-0.3060084867869177,1.2113030237767397,month,,,,12
2,2025-11,2190,81.33946589041096,149.17311796899457,-52.98070872146119,2190,24.12198324127712,32.180968581234154,-2.438093922814673,2190,50.47440260409873,117.52760861797955,-2.1465912459230263,2190,22.054637636220704,29.609798260019346,6.0342589897750205,0.8182648401826484,2.7159985666222197,28.787388776498528,23.633296287061636,3.5898342960308582,40.39159178598982,0.8164383561643835,2.884371896341387,28.100060547630452,31.249947641064086,21.543137560027322,43.00032081908512,-30.865063286312235,-31.645509351015022,50.834117475538164,-2.067345605056417,8.472352912589693,0.1683733297191674,-0.6873282288680755,month,,,,12
2,2025-12,2263,62.348944424804834,124.19306801400312,-48.16660371188687,2263,23.584618393783558,31.083394946136114,-5.068103856085737,2263,44.68076471537466,98.09818605488671,5.624088460982058,2263,23.48512116622007,30.637254348763,3.897011506059085,0.8130799823243482,2.891558485541205,28.694889159502143,20.735226817875205,6.212332737237375,31.80311339867336,0.8113124171453823,2.898693714055272,28.96384699752602,29.96216478952983,17.923585126372586,47.371632865088486,-17.668179709430177,-26.094881959116407,53.79069217286893,-0.09949722756348933,8.965115362144822,0.007135228514067116,0.2689578380238764,month,,,,12
3,2025-02,1036,0.011676640926640926,0.10242996326523492,-0.011676640926640926,1036,16.468144997279985,20.847167758976887,-0.32255481064263025,1036,0.013076485797021512,0.09328524569588328,-0.006071170022062878,1036,16.468333929643467,20.84724373630133,-0.3216205654918696,0.8001930501930502,2.567958810212897,20.572008940956515,17.681495320100986,10.219763210277392,24.45857614863786,0.8001930501930502,2.5680244407886836,20.571704071571247,17.682059065290694,10.219763210277392,24.45857614863786,0.001399844870380586,-0.009144717569351632,0.005605470904578047,0.00018893236348205278,0.0009342451507606264,6.563057578645726e-05,-0.0003048693852676365,month,,,,18
3,2025-03,1147,1.4580522667829119,8.860690038902563,1.218302179598954,1147,17.76812375338319,22.335749468183547,6.884443105103805,1147,1.3624844246896666,8.092430438851519,1.155639833727737,1147,17.760401460496986,22.32677980631343,6.873999380791934,0.7759372275501307,3.189656473138562,19.73304044438764,23.427827076352884,16.813758930692416,30.68939425306371,0.7759372275501307,3.182759866263831,19.741313543293,23.432553057821103,16.813758930692416,30.68939425306371,-0.09556784209324531,-0.768259600051044,-0.062662345871217,-0.007722292886203519,-0.010443724311870461,-0.006896606874731148,0.008273098905359433,month,,,,18
