strategy_id,date,day_index,elapsed_seconds,mip_gap,mip_node_count,mip_dual_bound_yuan,objective_gap_yuan,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
G2_pv_gate,2025-05-26,145,0.026739999884739518,1.9391103724315866e-16,1,37522.142718774645,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.439293542825908e-15,6.439293542825908e-15,5.366077952354923e-12
G2_pv_gate,2025-05-27,146,0.03095159982331097,0.0,1,38607.41086637543,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.1102230246251565e-15,1.1102230246251565e-15,9.25185853854297e-13
G2_pv_gate,2025-05-28,147,0.02776079997420311,0.0,1,37297.59504969414,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.1102230246251565e-15,1.1102230246251565e-15,9.25185853854297e-13
G2_pv_gate,2025-05-29,148,0.03121040016412735,0.0,1,37377.654590618695,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.327471962526033e-15,7.327471962526033e-15,6.10622663543836e-12
G2_pv_gate,2025-05-30,149,0.02328919991850853,0.0,1,15679.180300057315,0.0,False,28,,2.2737367544323206e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,2.6645352591003757e-15,2.6645352591003757e-15,2.220446049250313e-12
G2_pv_gate,2025-05-31,150,0.0398806999437511,0.0,1,15441.731414328156,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,2.2737367544323206e-13,0.0,4.7979386750744686e-12,2.960850183202037e-14,2.0524591383970838e-16,1.710382615330903e-13
G2_pv_gate,2025-06-01,151,0.030256799887865782,0.0,1,37920.63356071045,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.9960036108132044e-15,0.0,0.0
G2_pv_gate,2025-06-02,152,0.024970500031486154,0.0,1,39984.480372568716,0.0,False,28,,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,7.771561172376096e-15,7.771561172376096e-15,6.476300976980079e-12
G2_pv_gate,2025-06-03,153,0.026290199952200055,0.0,1,40686.310612708425,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.7053025658242404e-12,0.0,2.6645352591003757e-15,2.0463630789890888e-15,1.850371707708594e-13
G2_pv_gate,2025-06-04,154,0.03297140006907284,0.0,1,43086.59585730343,-7.275957614183426e-12,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.3322676295501878e-15,1.3322676295501878e-15,1.1102230246251565e-12
G2_pv_gate,2025-06-05,155,0.02386850002221763,0.0,1,45752.94391525058,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.995204332975845e-15,0.0,0.0
G2_pv_gate,2025-06-06,156,0.03253829991444945,0.0,1,17609.58581579515,0.0,False,28,,5.684341886080802e-14,8.668621376273222e-13,0.0,4.843059286940843e-11,5.381176985489825e-11,0.0,2.8133051444001467e-13,2.8133051444001467e-13,2.3444209536667887e-10
G2_pv_gate,2025-06-07,157,0.03628200013190508,0.0,1,19322.922095961996,0.0,False,28,,5.684341886080802e-14,1.4779288903810084e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-06-08,158,0.021070299902930856,1.2418873269325999e-16,1,58587.904525563354,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.661338147750939e-16,6.661338147750939e-16,5.551115123125783e-13
G2_pv_gate,2025-06-09,159,0.026733299950137734,0.0,1,52922.310856278404,-7.275957614183426e-12,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,1.684249447727648e-12,0.0,6.039613253960852e-14,6.039613253960852e-14,5.033011044967376e-11
G2_pv_gate,2025-06-10,160,0.03988100006245077,0.0,1,54147.730816906085,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-06-11,161,0.032804099842906,0.0,1,55568.74264892562,7.275957614183426e-12,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.9976021664879227e-15,0.0,0.0
G2_pv_gate,2025-06-12,162,0.034788599936291575,1.2592674812455659e-16,1,57779.286152824614,7.275957614183426e-12,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,1.2212453270876722e-15,0.0,0.0
G2_pv_gate,2025-06-13,163,0.04022900015115738,0.0,1,24676.787899626455,0.0,False,28,,1.1368683772161603e-13,1.9753088054130785e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-06-14,164,0.034283600049093366,0.0,1,25093.802276594062,0.0,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,1.619075244245023e-12,0.0,9.992007221626409e-15,9.992007221626409e-15,8.326672684688674e-12
G2_pv_gate,2025-06-15,165,0.03442499996162951,0.0,1,55961.72973366342,0.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.4432899320127035e-14,1.4432899320127035e-14,1.2027416100105862e-11
G2_pv_gate,2025-06-16,166,0.02093990007415414,0.0,1,56125.2798060267,0.0,False,28,,1.7053025658242404e-13,6.821210263296962e-13,0.0,0.0,0.0,0.0,2.6645352591003757e-15,0.0,0.0
G2_pv_gate,2025-06-17,167,0.021034599980339408,1.2963535709563044e-16,1,56126.336033587184,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,9.992007221626409e-16,0.0,0.0
G2_pv_gate,2025-06-18,168,0.04050890007056296,0.0,1,57647.40146233239,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-06-19,169,0.0252706001047045,0.0,1,56356.246899324564,0.0,False,28,,1.1368683772161603e-13,6.821210263296962e-13,0.0,0.0,1.6190752442450224e-12,0.0,4.9960036108132044e-15,1.9984014443252818e-15,1.6653345369377346e-12
G2_pv_gate,2025-06-20,170,0.03738179989159107,0.0,1,23807.045270400253,0.0,False,28,,1.1368683772161603e-13,1.4210854715202004e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-06-21,171,0.03742169984616339,0.0,1,23473.879575153922,0.0,False,28,,1.1368683772161603e-13,3.808509063674137e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-06-22,172,0.029262199997901917,0.0,1,53094.57636263795,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0
G2_pv_gate,2025-06-23,173,0.03828230011276901,0.0,1,54066.90545877607,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.216449660063518e-15,2.220446049250313e-16,1.850371707708594e-13
G2_pv_gate,2025-06-24,174,0.03836699994280934,0.0,1,52906.31218667903,0.0,False,28,,1.1368683772161603e-13,1.1368683772161603e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-06-25,175,0.02566559985280037,0.0,1,54198.28671681985,0.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,1.6190752442450224e-12,0.0,4.6629367034256575e-15,4.6629367034256575e-15,3.885780586188048e-12
G2_pv_gate,2025-06-26,176,0.02083709998987615,0.0,1,53870.21020180237,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0
G2_pv_gate,2025-06-27,177,0.03556600003503263,0.0,1,21597.120205388255,0.0,False,28,,1.1368683772161603e-13,1.1795009413617663e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-06-28,178,0.0312069000210613,0.0,1,21489.0644407754,0.0,False,28,,1.1368683772161603e-13,8.952838470577262e-13,0.0,2.091837814077735e-11,2.333330506811959e-11,0.0,1.3633538742396922e-13,1.3633538742396922e-13,1.1361282285330768e-10
G2_pv_gate,2025-06-29,179,0.02923640003427863,0.0,1,52746.76574688517,0.0,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,8.671490575730678e-15,6.661338147750939e-16,5.551115123125783e-13
G2_pv_gate,2025-06-30,180,0.0203424000646919,0.0,1,52288.62312043594,0.0,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,8.924527681191532e-15,8.924527681191532e-15,7.437106400992942e-12
G2_pv_gate,2025-07-01,181,0.022140500135719776,0.0,1,52099.99852465065,0.0,False,28,,1.7053025658242404e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,3.219646771412954e-15,0.0,0.0
G2_pv_gate,2025-07-02,182,0.024118099827319384,0.0,1,50110.117537420425,0.0,False,28,,1.7053025658242404e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-07-03,183,0.029262500116601586,0.0,1,48498.6053319423,0.0,False,28,,1.7053025658242404e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.476072841083772e-15,7.476072841083772e-15,6.2300607009031425e-12
G2_pv_gate,2025-07-04,184,0.0629360000602901,0.0,1,21154.544281308426,0.0,False,28,,5.684341886080802e-14,1.8189894035458565e-12,0.0,0.0,0.0,0.0,3.94114370768269e-15,0.0,0.0
G2_pv_gate,2025-07-05,185,0.023491299943998456,0.0,1,20783.10702173276,0.0,False,28,,1.1368683772161603e-13,8.881784197001252e-13,0.0,6.821210263296962e-13,1.5387662314796682e-12,0.0,3.885780586188048e-15,1.846519477775602e-15,0.0
G2_pv_gate,2025-07-06,186,0.03801159979775548,0.0,1,47151.889738008904,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,8.881784197001252e-15,2.6645352591003757e-15,2.220446049250313e-12
G2_pv_gate,2025-07-07,187,0.022154900012537837,0.0,1,49047.75662627276,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.9968028886505635e-15,0.0,0.0
G2_pv_gate,2025-07-08,188,0.024396299850195646,0.0,1,58664.399722504575,0.0,False,28,,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,7.896060388356556e-15,0.0,0.0
G2_pv_gate,2025-07-09,189,0.023380900034680963,0.0,1,57547.57821036478,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,9.103828801926284e-15,0.0,0.0
G2_pv_gate,2025-07-10,190,0.05159659986384213,1.2616862809089691e-16,1,57668.5165264818,7.275957614183426e-12,False,28,,1.1368683772161603e-13,1.3073986337985843e-12,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.700743415417188e-13
G2_pv_gate,2025-07-11,191,0.028439499903470278,0.0,1,29504.777952701494,0.0,False,28,,1.7053025658242404e-13,8.526512829121202e-13,0.0,4.547473508864641e-13,5.052748343182935e-13,0.0,1.942890293094024e-14,1.1013091833206288e-15,4.1248281844889706e-13
G2_pv_gate,2025-07-12,192,0.03948030015453696,0.0,1,29561.912570772965,0.0,False,28,,1.1368683772161603e-13,1.4210854715202004e-12,0.0,0.0,0.0,0.0,3.747002708109874e-15,3.747002708109874e-15,3.122502256758228e-12
G2_pv_gate,2025-07-13,193,0.02217489993199706,0.0,1,58139.6194394449,0.0,False,28,,1.7053025658242404e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,8.43769498715119e-15,8.43769498715119e-15,7.0314124892926576e-12
G2_pv_gate,2025-07-14,194,0.02180050010792911,0.0,1,56188.93855227862,0.0,False,28,,2.2737367544323206e-13,8.952838470577262e-13,0.0,0.0,0.0,0.0,2.0650148258027912e-14,2.0650148258027912e-14,1.7208456881689926e-11
G2_pv_gate,2025-07-15,195,0.0219072001054883,0.0,1,56693.766831673944,0.0,False,28,,1.7053025658242404e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.4424906541753444e-15,1.1102230246251565e-15,9.25185853854297e-13
G2_pv_gate,2025-07-16,196,0.02337560011073947,0.0,1,56067.28765249376,7.275957614183426e-12,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,5.662137425588298e-15,0.0,0.0
G2_pv_gate,2025-07-17,197,0.027248100144788623,1.3164841146132577e-16,1,55268.10033952347,7.275957614183426e-12,False,28,,1.7053025658242404e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.4802973661668753e-12
G2_pv_gate,2025-07-18,198,0.03134869993664324,0.0,1,29172.285055178894,0.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,6.821210263296962e-13,1.6190752442450194e-12,0.0,2.0574366716182467e-15,1.9984014443252818e-15,1.6653345369377346e-12
G2_pv_gate,2025-07-19,199,0.0261353999376297,0.0,1,29282.145739121897,0.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,5.684341886080801e-13,0.0,3.053113317719171e-15,1.3322676295501878e-15,1.1102230246251565e-12
G2_pv_gate,2025-07-20,200,0.020398400025442243,0.0,1,55762.764290365674,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.0591527654923993e-13,1.0591527654923993e-13,8.826273045769993e-11
G2_pv_gate,2025-07-21,201,0.022249200148507953,0.0,1,57122.10243861904,0.0,False,28,,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,3.5083047578154947e-14,3.5083047578154947e-14,2.9235872981795787e-11
G2_pv_gate,2025-07-22,202,0.026454800041392446,0.0,1,56545.05643685013,0.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,3.774758283725532e-15,3.774758283725532e-15,3.14563190310461e-12
G2_pv_gate,2025-07-23,203,0.02039659977890551,1.282850664973924e-16,1,56717.10521607221,7.275957614183426e-12,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-13,1.9984014443252818e-13,1.6653345369377346e-10
G2_pv_gate,2025-07-24,204,0.02221120009198785,0.0,1,56697.40162069987,0.0,False,28,,1.1368683772161603e-13,8.668621376273222e-13,0.0,0.0,0.0,0.0,6.8833827526759706e-15,2.220446049250313e-15,1.850371707708594e-12
G2_pv_gate,2025-07-25,205,0.030754500068724155,0.0,1,28605.0354360879,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,2.449117950812768e-13,0.0,2.4424906541753444e-15,2.4424906541753444e-15,2.0354088784794535e-12
G2_pv_gate,2025-07-26,206,0.027118000201880932,0.0,1,29292.446660823276,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,1.8189894035458565e-11,2.0210993372731738e-11,0.0,6.306066779870889e-14,6.306066779870889e-14,5.2550556498924074e-11
G2_pv_gate,2025-07-27,207,0.035280299838632345,2.5991245614032173e-16,1,55987.756202459765,1.4551915228366852e-11,False,28,,1.1368683772161603e-13,9.059419880941277e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-07-28,208,0.01990410010330379,1.304351265915915e-16,1,55782.194599813185,7.275957614183426e-12,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,1.6653345369377348e-15,0.0,0.0
G2_pv_gate,2025-07-29,209,0.04492010013200343,0.0,1,57872.246845744645,0.0,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,3.0808688933347936e-15,3.0808688933347936e-15,2.567390744445661e-12
G2_pv_gate,2025-07-30,210,0.03793190000578761,0.0,1,56837.584400599546,0.0,False,28,,1.1368683772161603e-13,8.100187187665142e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-07-31,211,0.02085189986974001,0.0,1,54966.639070666504,0.0,False,28,,1.1368683772161603e-13,7.354117315117037e-13,0.0,0.0,0.0,0.0,5.273559366969477e-15,0.0,0.0
G2_pv_gate,2025-08-01,212,0.03089870000258088,0.0,1,26743.816477824206,0.0,False,28,,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,9.2148511043888e-15,1.9984014443252818e-15,1.6653345369377346e-12
G2_pv_gate,2025-08-02,213,0.041657299967482686,0.0,1,25771.58027942206,0.0,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,1.1368683772161603e-12,0.0,1.1573855572809356e-15,1.1573855572809356e-15,4.556439582171072e-13
G2_pv_gate,2025-08-03,214,0.027794899884611368,0.0,1,51511.74105673573,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.4646951146678475e-14,2.4646951146678475e-14,2.0539125955565393e-11
G2_pv_gate,2025-08-04,215,0.025716499891132116,0.0,1,48987.75688462132,0.0,False,28,,1.7053025658242404e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,6.8833827526759706e-15,6.8833827526759706e-15,5.736152293896642e-12
G2_pv_gate,2025-08-05,216,0.05673209996894002,1.535306139094074e-16,1,47390.923731189476,0.0,False,28,,1.1368683772161603e-13,4.320099833421409e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-08-06,217,0.057128499960526824,0.0,1,47666.01890160193,0.0,False,28,,1.1368683772161603e-13,1.6342482922482304e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-08-07,218,0.05322690005414188,1.4888851774042544e-16,1,48868.49385436453,7.275957614183426e-12,False,28,,1.1368683772161603e-13,1.8189894035458565e-12,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.700743415417188e-13
G2_pv_gate,2025-08-08,219,0.023336000042036176,0.0,1,24836.102833054032,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,9.683288933539379e-16,0.0,0.0
G2_pv_gate,2025-08-09,220,0.028345400001853704,0.0,1,24036.254892410157,-3.637978807091713e-12,False,28,,1.1368683772161603e-13,6.821210263296962e-13,0.0,1.1368683772161603e-12,1.3448678927277553e-12,0.0,1.7545980128145854e-15,1.7545980128145854e-15,7.401486830834376e-13
G2_pv_gate,2025-08-10,221,0.03244760003872216,1.5411170615378184e-16,1,47212.23193079857,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-08-11,222,0.023604599991813302,0.0,1,47472.42446721248,0.0,False,28,,1.1368683772161603e-13,8.668621376273222e-13,0.0,0.0,0.0,0.0,5.995204332975845e-15,5.995204332975845e-15,4.996003610813204e-12
G2_pv_gate,2025-08-12,223,0.024153999984264374,1.5667735667401599e-16,1,46439.11391307063,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.3766765505351941e-14,1.3766765505351941e-14,1.1472304587793284e-11
G2_pv_gate,2025-08-13,224,0.027991800103336573,0.0,1,47761.584458408804,0.0,False,28,,1.1368683772161603e-13,8.952838470577262e-13,0.0,0.0,1.6190752442450194e-12,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
G2_pv_gate,2025-08-14,225,0.033011400140821934,0.0,1,47136.016092985505,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.1102230246251565e-15,1.1102230246251565e-15,9.25185853854297e-13
G2_pv_gate,2025-08-15,226,0.04198889993131161,0.0,1,24478.018762103602,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,5.6843418860808015e-12,5.5302681662747064e-12,3.85480568557023e-13,1.9761969838327786e-14,1.9761969838327786e-14,1.6468308198606487e-11
G2_pv_gate,2025-08-16,227,0.024014699971303344,0.0,1,24416.024664774035,0.0,False,28,,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,1.619075244245023e-12,0.0,1.9095836023552692e-14,1.9984014443252818e-15,1.6653345369377346e-12
G2_pv_gate,2025-08-17,228,0.05357469990849495,0.0,1,46328.448363116506,0.0,False,28,,1.1368683772161603e-13,1.1368683772161603e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-08-18,229,0.02981880004517734,0.0,1,46802.86589733747,0.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,1.7541523789077473e-14,5.995204332975845e-15,4.996003610813204e-12
G2_pv_gate,2025-08-19,230,0.022671200102195144,0.0,1,47325.22851233884,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.512303718032223e-14,1.512303718032223e-14,1.2602530983601856e-11
G2_pv_gate,2025-08-20,231,0.023866399889811873,0.0,1,47353.51335277473,0.0,False,28,,1.7053025658242404e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
G2_pv_gate,2025-08-21,232,0.02364080003462732,1.4831876306567992e-16,1,49056.218267957214,7.275957614183426e-12,False,28,,1.7053025658242404e-13,7.673861546209082e-13,0.0,0.0,0.0,0.0,1.1102230246251565e-14,1.1102230246251565e-14,9.25185853854297e-12
G2_pv_gate,2025-08-22,233,0.03749669995158911,0.0,1,24021.806575024937,0.0,False,28,,1.1368683772161603e-13,1.4779288903810084e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-08-23,234,0.02309369994327426,0.0,1,24786.63927218708,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.3322676295501878e-15,1.3322676295501878e-15,1.1102230246251565e-12
G2_pv_gate,2025-08-24,235,0.0272365000564605,0.0,1,48645.96657347007,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.3306690738754594e-15,8.881784197001252e-16,7.401486830834376e-13
G2_pv_gate,2025-08-25,236,0.02638180018402636,0.0,1,48171.840488913906,0.0,False,28,,1.1368683772161603e-13,9.023892744153272e-13,0.0,0.0,9.86864910777922e-13,0.0,6.328271240363392e-15,2.4424906541753444e-15,2.0354088784794535e-12
G2_pv_gate,2025-08-26,237,0.02412960003130138,0.0,1,49483.84981830761,0.0,False,28,,1.1368683772161603e-13,8.668621376273222e-13,0.0,0.0,0.0,0.0,3.9968028886505635e-15,3.9968028886505635e-15,3.3306690738754692e-12
G2_pv_gate,2025-08-27,238,0.02450269996188581,0.0,1,48648.47648540903,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.619075244245023e-12,0.0,2.453592884421596e-14,1.9984014443252818e-15,1.6653345369377346e-12
G2_pv_gate,2025-08-28,239,0.028415599837899208,0.0,1,49134.54978574478,0.0,False,28,,1.1368683772161603e-13,6.821210263296962e-13,0.0,0.0,0.0,0.0,2.852809520824095e-14,1.1102230246251565e-15,9.25185853854297e-13
G2_pv_gate,2025-08-29,240,0.029646500013768673,0.0,1,25562.394773971257,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.107825191113079e-15,0.0,0.0
G2_pv_gate,2025-08-30,241,0.0575292999856174,0.0,1,25166.92955928303,0.0,False,28,,1.1368683772161603e-13,1.3073986337985843e-12,0.0,0.0,0.0,0.0,6.821210263296962e-17,0.0,0.0
G2_pv_gate,2025-08-31,242,0.025077699916437268,0.0,1,49375.362769794025,0.0,False,28,,1.7053025658242404e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.6645352591003757e-15,2.6645352591003757e-15,2.220446049250313e-12
G2_pv_gate,2025-09-01,243,0.03745239996351302,0.0,1,49399.64157383445,0.0,False,28,,1.1368683772161603e-13,9.00612917575927e-13,0.0,0.0,0.0,0.0,3.2367105105073803e-15,3.2367105105073803e-15,2.69725875875615e-12
G2_pv_gate,2025-09-02,244,0.024338999995961785,0.0,1,47532.95992996867,0.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,3.3306690738754696e-15,3.3306690738754696e-15,2.775557561562891e-12
G2_pv_gate,2025-09-03,245,0.021241100039333105,0.0,1,47294.43504034488,0.0,False,28,,1.7053025658242404e-13,8.739675649849232e-13,0.0,0.0,0.0,0.0,3.4416913763379853e-15,0.0,0.0
G2_pv_gate,2025-09-04,246,0.025995699921622872,0.0,1,47930.641752095034,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.661338147750939e-16,6.661338147750939e-16,5.551115123125783e-13
G2_pv_gate,2025-09-05,247,0.03498789994046092,0.0,1,23667.969185582566,0.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,6.821210263296962e-13,4.547473508864641e-13,0.0,3.1086244689504383e-15,3.1086244689504383e-15,2.5905203907920318e-12
G2_pv_gate,2025-09-06,248,0.05451059993356466,0.0,1,23892.81851907652,0.0,False,28,,1.1368683772161603e-13,1.1937117960769683e-12,0.0,9.094947017729282e-13,1.272994126429056e-12,0.0,6.461498003318411e-14,6.461498003318411e-14,5.3845816694320086e-11
G2_pv_gate,2025-09-07,249,0.021695700008422136,0.0,1,46325.940250240295,0.0,False,28,,1.7053025658242404e-13,8.810729923425242e-13,0.0,0.0,0.0,0.0,2.4424906541753444e-15,2.4424906541753444e-15,2.0354088784794535e-12
G2_pv_gate,2025-09-08,250,0.02503459993749857,0.0,1,37809.25507614542,0.0,False,28,,1.1368683772161603e-13,8.268941087408166e-13,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0
G2_pv_gate,2025-09-09,251,0.028771900106221437,0.0,1,41046.35159491661,0.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-09-10,252,0.0265514999628067,0.0,1,39997.365272956406,-7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,9.868649107779232e-13,0.0,2.2204460492503064e-15,2.2204460492503064e-15,1.8503717077085883e-12
G2_pv_gate,2025-09-11,253,0.028053699992597103,0.0,1,41198.68201939625,0.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.506706202140786e-15,1.1102230246251565e-15,9.25185853854297e-13
G2_pv_gate,2025-09-12,254,0.021720999851822853,0.0,1,18144.17648302827,0.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,1.6653345369377348e-15,0.0,0.0
G2_pv_gate,2025-09-13,255,0.022196099860593677,0.0,1,18215.423423540888,0.0,False,28,,1.1368683772161603e-13,7.389644451905042e-13,0.0,0.0,0.0,0.0,2.4424906541753444e-15,2.4424906541753444e-15,2.0354088784794535e-12
G2_pv_gate,2025-09-14,256,0.05608180002309382,0.0,1,40499.69611584871,7.275957614183426e-12,False,28,,1.1368683772161603e-13,1.3642420526593924e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2_pv_gate,2025-09-15,257,0.033446700079366565,0.0,1,41768.705918350446,7.275957614183426e-12,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.053113317719171e-15,0.0,0.0
